time,iou,precision,recall
1.23744,0.5555555555555556,0.625,0.8333333333333334
1.264638,0.48484848484848486,1.0,0.48484848484848486
1.240073,0.0,,0.0
1.317367,0.8612804878048781,0.8705701078582434,0.9877622377622378
1.247653,0.7692307692307693,0.8333333333333334,0.9090909090909091
1.301722,0.7164179104477612,1.0,0.7164179104477612
1.276286,0.9517241379310345,0.9583333333333334,0.9928057553956835
1.284012,1.0,1.0,1.0
1.272273,0.7704918032786885,0.9791666666666666,0.7833333333333333
1.272131,0.7285714285714285,1.0,0.7285714285714285
1.272673,0.8452380952380952,0.9861111111111112,0.8554216867469879
1.301623,0.8311688311688312,1.0,0.8311688311688312
1.293994,0.9696969696969697,1.0,0.9696969696969697
1.275352,0.8709677419354839,1.0,0.8709677419354839
1.28779,1.0,1.0,1.0
